,px,py,vx,vy,a,r
0,30.16821264614839,86.51267813544513,1.6031587100570626,2.504876205940409,0.0,1.0
1,2.645003427476478,19.692938645089043,2.555770549029417,-4.733485136504251,0.0,2.0
2,45.49933025320587,4.091792090546545,-4.03871913338225,1.5737661886717413,0.0,1.0
3,70.33528699712633,71.6625915910941,3.9751103835101276,2.1779198427288238,0.0,1.0
4,82.52024473312059,5.941754410538748,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,91.39641678745869,7.053336870872475,-2.924455081746343,2.7128218734124854,0.0,1.0
6,77.20869448645522,77.46250139182047,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,20.89878816697947,28.529221215374562,-4.654312243469507,-1.33491491716353,0.0,3.0
8,36.12035397400106,55.6089155100579,3.507828451538897,4.464967503868369,0.0,2.0
9,29.260242537806306,79.27844949666229,0.10009328377168458,-4.508288655130201,0.0,2.0
