,px,py,vx,vy,a,r
0,31.076669248514065,87.93210798547804,1.6031587100570626,2.504876205940409,0.0,1.0
1,4.093273405259813,17.01063040106999,2.555770549029417,-4.733485136504251,0.0,2.0
2,43.2107227442892,4.983592930793873,-4.03871913338225,1.5737661886717413,0.0,1.0
3,72.58784954778207,72.89674616864025,3.9751103835101276,2.1779198427288238,0.0,1.0
4,81.97978525187764,5.275213705143337,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,89.73922557446892,8.590602599139554,-2.924455081746343,2.7128218734124854,0.0,1.0
6,78.34392277196469,74.94791836183262,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,18.261344562346792,27.77276942898184,-4.654312243469507,-1.33491491716353,0.0,3.0
8,38.10812342987309,58.139063762250004,3.507828451538897,4.464967503868369,0.0,2.0
9,29.31696206527691,76.72375259208869,0.10009328377168458,-4.508288655130201,0.0,2.0
