,px,py,vx,vy,a,r
0,31.023230624845496,87.8486121119467,1.6031587100570626,2.504876205940409,0.0,1.0
1,4.008081053625499,17.168413238953462,2.555770549029417,-4.733485136504251,0.0,2.0
2,43.345346715401945,4.931134057838148,-4.03871913338225,1.5737661886717413,0.0,1.0
3,72.45534586833173,72.8241488405493,3.9751103835101276,2.1779198427288238,0.0,1.0
4,82.0115769860684,5.314421981931303,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,89.83670741052714,8.500175203359138,-2.924455081746343,2.7128218734124854,0.0,1.0
6,78.27714463752295,75.09583501065543,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,18.416488303795774,27.817266592887293,-4.654312243469507,-1.33491491716353,0.0,3.0
8,37.99119581482179,57.990231512121056,3.507828451538897,4.464967503868369,0.0,2.0
9,29.313625622484523,76.87402888059302,0.10009328377168458,-4.508288655130201,0.0,2.0
