,px,py,vx,vy,a,r
0,28.858966366268447,84.46702923392711,1.6031587100570626,2.504876205940409,0.0,1.0
1,3.4422091875642105,23.55861817323415,-2.555770549029417,-4.733485136504251,0.0,2.0
2,48.79761754546813,2.806549703131279,-4.03871913338225,1.5737661886717413,0.0,1.0
3,67.08894685059306,69.88395705286582,3.9751103835101276,2.1779198427288238,0.0,1.0
4,83.29914222079425,6.902357191843899,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,93.78472177088513,4.837865674252272,-2.924455081746343,2.7128218734124854,0.0,1.0
6,75.57263019263274,81.08645928797942,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,24.69980983247951,29.619401731058193,-4.654312243469507,-1.33491491716353,0.0,3.0
8,33.25562740524432,51.962525381898686,3.507828451538897,4.464967503868369,0.0,2.0
9,29.178499689392787,82.96021856501837,0.10009328377168458,-4.508288655130201,0.0,2.0
