,px,py,vx,vy,a,r
0,33.240933507091114,91.31369086349763,1.6031587100570626,2.504876205940409,0.0,1.0
1,7.543563646449523,10.6204254667893,2.555770549029417,-4.733485136504251,0.0,2.0
2,37.758451914223016,7.108177285500742,-4.03871913338225,1.5737661886717413,0.0,1.0
3,77.95424856552074,75.83693795632372,3.9751103835101276,2.1779198427288238,0.0,1.0
4,80.6922200171518,3.687278495230748,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,85.79121121411093,12.252912128246422,-2.924455081746343,2.7128218734124854,0.0,1.0
6,81.0484372168549,68.95729408450863,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,11.978023033662964,25.97063429081094,-4.654312243469507,-1.33491491716353,0.0,3.0
8,42.843691839450564,64.16676989247237,3.507828451538897,4.464967503868369,0.0,2.0
9,29.452087998368647,70.63756290766334,0.10009328377168458,-4.508288655130201,0.0,2.0
