,px,py,vx,vy,a,r
0,29.366633291119854,85.26024003247491,1.6031587100570626,2.504876205940409,0.0,1.0
1,2.632881847038229,22.05968121334115,-2.555770549029417,-4.733485136504251,0.0,2.0
2,47.51868981989705,3.304908996210668,-4.03871913338225,1.5737661886717413,0.0,1.0
3,68.34773180537127,70.57363166972985,3.9751103835101276,2.1779198427288238,0.0,1.0
4,82.99712074598202,6.5298785623582285,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,92.85864432833202,5.696925934166228,-2.924455081746343,2.7128218734124854,0.0,1.0
6,76.20702246982921,79.68125112416269,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,23.22594428871419,29.196678673956377,-4.654312243469507,-1.33491491716353,0.0,3.0
8,34.36643974823163,53.37643175812369,3.507828451538897,4.464967503868369,0.0,2.0
9,29.210195895920478,81.53259382422723,0.10009328377168458,-4.508288655130201,0.0,2.0
