,px,py,vx,vy,a,r
0,33.90891630294823,92.35738928263947,1.6031587100570626,2.504876205940409,0.0,1.0
1,8.608468041878458,8.648139993245877,2.555770549029417,-4.733485136504251,0.0,2.0
2,36.0756522753137,7.763913197447306,-4.03871913338225,1.5737661886717413,0.0,1.0
3,79.61054455864996,76.7444045574606,3.9751103835101276,2.1779198427288238,0.0,1.0
4,80.29482333976728,3.1971750353811923,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,84.57268826338316,13.383254575501628,-2.924455081746343,2.7128218734124854,0.0,1.0
6,81.88316389737656,67.10833597422345,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,10.038726265550656,25.41441974199276,-4.654312243469507,-1.33491491716353,0.0,3.0
8,44.30528702759176,66.02717301908422,3.507828451538897,4.464967503868369,0.0,2.0
9,29.493793533273504,68.75910930135922,0.10009328377168458,-4.508288655130201,0.0,2.0
