,px,py,vx,vy,a,r
0,33.2676528189254,91.3554388002633,1.6031587100570626,2.504876205940409,0.0,1.0
1,7.58615982226668,10.541534047847563,2.555770549029417,-4.733485136504251,0.0,2.0
2,37.691139928666644,7.134406721978604,-4.03871913338225,1.5737661886717413,0.0,1.0
3,78.02050040524591,75.8732366203692,3.9751103835101276,2.1779198427288238,0.0,1.0
4,80.67632415005642,3.667674356836766,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,85.74247029608182,12.29812582613663,-2.924455081746343,2.7128218734124854,0.0,1.0
6,81.08182628407576,68.88333576009722,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,11.900451162938472,25.94838570885821,-4.654312243469507,-1.33491491716353,0.0,3.0
8,42.90215564697621,64.24118601753685,3.507828451538897,4.464967503868369,0.0,2.0
9,29.45375621976484,70.56242476341117,0.10009328377168458,-4.508288655130201,0.0,2.0
