,px,py,vx,vy,a,r
0,26.667982795857114,81.04369841914185,1.6031587100570626,2.504876205940409,0.0,1.0
1,6.935095604571077,30.027714526456577,-2.555770549029417,-4.733485136504251,0.0,2.0
2,54.317200361090684,1.344264088053441,-4.03871913338225,-1.5737661886717413,0.0,1.0
3,61.65629599312922,66.90746660113687,3.9751103835101276,2.1779198427288238,0.0,1.0
4,84.60260332261548,8.509896540150455,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,97.78147704927223,1.1303424472552006,-2.924455081746343,2.7128218734124854,0.0,1.0
6,72.83472668052167,87.15104188971482,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,31.060703231887736,31.44378545118182,-4.654312243469507,-1.33491491716353,0.0,3.0
8,28.461595188141196,45.86040312661184,3.507828451538897,4.464967503868369,0.0,2.0
9,29.041705534904857,89.12154639369588,0.10009328377168458,-4.508288655130201,0.0,2.0
