,px,py,vx,vy,a,r
0,30.916353377508358,87.681620364884,1.6031587100570626,2.504876205940409,0.0,1.0
1,3.8376963503568717,17.48397891472041,2.555770549029417,-4.733485136504251,0.0,2.0
2,43.614594657627435,4.826216311926697,-4.03871913338225,1.5737661886717413,0.0,1.0
3,72.19033850943106,72.6789541843674,3.9751103835101276,2.1779198427288238,0.0,1.0
4,82.07516045444993,5.3928385355072335,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,90.03167108264358,8.319320411798305,-2.924455081746343,2.7128218734124854,0.0,1.0
6,78.14358836863948,75.39166830830106,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,18.726775786693736,27.9062609206982,-4.654312243469507,-1.33491491716353,0.0,3.0
8,37.7573405847192,57.69256701186316,3.507828451538897,4.464967503868369,0.0,2.0
9,29.306952736899746,77.17458145760168,0.10009328377168458,-4.508288655130201,0.0,2.0
