,px,py,vx,vy,a,r
0,63.562379613952345,87.15624494322682,3.9642444390694394,-4.403573162322234,0.0,3.0
1,36.073763396979366,12.970039782702791,-3.74613826389281,4.44687078264097,0.0,3.0
2,59.62995736988159,76.97069427091199,1.587413955387941,2.0470951785982887,0.0,2.0
3,94.12560079140162,29.963481032543783,-0.6426511572341056,2.044622068300738,0.0,3.0
4,7.0306266725056235,90.79408410093555,2.4105005734304896,-1.784885451107483,0.0,3.0
5,6.753734443913402,89.49399896323183,-3.85586247637254,-0.8592003554637806,0.0,3.0
6,9.321060693729272,22.99524032907568,-2.975636333578584,3.7697966842544943,0.0,3.0
7,19.31959728880062,50.312931146488104,4.223861927588796,-4.349852178346763,0.0,3.0
8,89.52698594211117,40.42401007772819,-4.619319105561495,1.5168034552212974,0.0,3.0
9,48.431184448808175,57.09860809279203,-4.3093081889800615,-0.9947629396142732,0.0,3.0
