,px,py,vx,vy,a,r
0,60.12670110009222,90.97267501723942,3.9642444390694394,-4.403573162322234,0.0,3.0
1,39.32041655901978,9.116085104413962,-3.74613826389281,4.44687078264097,0.0,3.0
2,58.254198608545344,75.19654511612671,1.587413955387941,2.0470951785982887,0.0,2.0
3,94.68256512767086,28.191475240016487,-0.6426511572341056,2.044622068300738,0.0,3.0
4,4.941526175532517,92.34098482522899,2.4105005734304896,-1.784885451107483,0.0,3.0
5,10.09548192343626,90.23863927130009,-3.85586247637254,-0.8592003554637806,0.0,3.0
6,11.899945516164003,19.72808320272173,-2.975636333578584,3.7697966842544943,0.0,3.0
7,15.65891695155695,54.08280303438878,4.223861927588796,-4.349852178346763,0.0,3.0
8,93.53039583359813,39.10944708320324,-4.619319105561495,1.5168034552212974,0.0,3.0
9,52.16591821259089,57.96073597379097,-4.3093081889800615,-0.9947629396142732,0.0,3.0
