,px,py,vx,vy,a,r
0,31.45073961419405,88.51657910019748,1.6031587100570626,2.504876205940409,0.0,1.0
1,4.68961986670001,15.906150535885672,2.555770549029417,-4.733485136504251,0.0,2.0
2,42.26835494649998,5.350805041483949,-4.03871913338225,1.5737661886717413,0.0,1.0
3,73.51537530393443,73.4049274652769,3.9751103835101276,2.1779198427288238,0.0,1.0
4,81.75724311254231,5.00075576762758,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,89.05685272206136,9.22359436960247,-2.924455081746343,2.7128218734124854,0.0,1.0
6,78.81136971305682,73.91250182007292,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,17.175338372203925,27.46128928164366,-4.654312243469507,-1.33491491716353,0.0,3.0
8,38.92661673523216,59.180889513152636,3.507828451538897,4.464967503868369,0.0,2.0
9,29.34031716482363,75.67181857255838,0.10009328377168458,-4.508288655130201,0.0,2.0
