,px,py,vx,vy,a,r
0,61.64632813506881,89.28463863834924,3.9642444390694394,-4.403573162322234,0.0,3.0
1,37.884396891194214,10.820718904426329,-3.74613826389281,4.44687078264097,0.0,3.0
2,58.86270729144407,75.98126493458943,1.587413955387941,2.0470951785982887,0.0,2.0
3,94.43621551739793,28.9752470328651,-0.6426511572341056,2.044622068300738,0.0,3.0
4,5.865551395347545,91.65677873563766,2.4105005734304896,-1.784885451107483,0.0,3.0
5,8.617401307493457,89.90927913503913,-3.85586247637254,-0.8592003554637806,0.0,3.0
6,10.759284921625564,21.173171931685978,-2.975636333578584,3.7697966842544943,0.0,3.0
7,17.278064023799338,52.41535969935579,4.223861927588796,-4.349852178346763,0.0,3.0
8,91.75965684313275,39.69088840770466,-4.619319105561495,1.5168034552212974,0.0,3.0
9,50.514016740148534,57.579410180272205,-4.3093081889800615,-0.9947629396142732,0.0,3.0
