,px,py,vx,vy,a,r
0,64.81772368632431,85.76178010849145,3.9642444390694394,-4.403573162322234,0.0,3.0
1,34.88748628007998,14.378215530539094,-3.74613826389281,4.44687078264097,0.0,3.0
2,60.132638455754446,77.61894107746815,1.587413955387941,2.0470951785982887,0.0,2.0
3,93.92209459161094,30.61094468750568,-0.6426511572341056,2.044622068300738,0.0,3.0
4,7.793951854091951,90.22887037475141,2.4105005734304896,-1.784885451107483,0.0,3.0
5,5.532711326395434,89.22191885066843,-3.85586247637254,-0.8592003554637806,0.0,3.0
6,8.378775854762736,24.189009279089625,-2.975636333578584,3.7697966842544943,0.0,3.0
7,20.657153565870424,48.93547795667824,4.223861927588796,-4.349852178346763,0.0,3.0
8,88.06420155868324,40.90433117188154,-4.619319105561495,1.5168034552212974,0.0,3.0
9,47.06657018896449,56.783599828580876,-4.3093081889800615,-0.9947629396142732,0.0,3.0
