,px,py,vx,vy,a,r
0,59.00349850902256,92.22035407989739,3.9642444390694394,-4.403573162322234,0.0,3.0
1,40.38182240045607,7.856138382665691,-3.74613826389281,4.44687078264097,0.0,3.0
2,57.80443132118542,74.61653481552383,1.587413955387941,2.0470951785982887,0.0,2.0
3,94.86464962222041,27.61216565399795,-0.6426511572341056,2.044622068300738,0.0,3.0
4,4.25855101306054,92.84670236970953,2.4105005734304896,-1.784885451107483,0.0,3.0
5,11.18797629174181,90.48207937201471,-3.85586247637254,-0.8592003554637806,0.0,3.0
6,12.743042477344588,18.65997414218294,-2.975636333578584,3.7697966842544943,0.0,3.0
7,14.462156072073471,55.31526115158708,4.223861927588796,-4.349852178346763,0.0,3.0
8,94.83920291350734,38.67968610422393,-4.619319105561495,1.5168034552212974,0.0,3.0
9,53.38688886613524,58.24258547334831,-4.3093081889800615,-0.9947629396142732,0.0,3.0
