,px,py,vx,vy,a,r
0,33.66844249643967,91.98165785174841,1.6031587100570626,2.504876205940409,0.0,1.0
1,8.225102459524038,9.35816276372151,2.555770549029417,-4.733485136504251,0.0,2.0
2,36.681460145321054,7.527848269146543,-4.03871913338225,1.5737661886717413,0.0,1.0
3,79.01427800112344,76.41771658105132,3.9751103835101276,2.1779198427288238,0.0,1.0
4,80.4378861436257,3.3736122809270324,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,85.01135652564516,12.976331294489754,-2.924455081746343,2.7128218734124854,0.0,1.0
6,81.58266229238876,67.77396089392612,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,10.736873102071087,25.614656979567304,-4.654312243469507,-1.33491491716353,0.0,3.0
8,43.77911275986093,65.35742789350395,3.507828451538897,4.464967503868369,0.0,2.0
9,29.478779540707755,69.4353525996287,0.10009328377168458,-4.508288655130201,0.0,2.0
