,px,py,vx,vy,a,r
0,33.00045970058255,90.93795943260656,1.6031587100570626,2.504876205940409,0.0,1.0
1,7.160198064095111,11.330448237264932,2.555770549029417,-4.733485136504251,0.0,2.0
2,38.36425978423037,6.8721123571999785,-4.03871913338225,1.5737661886717413,0.0,1.0
3,77.35798200799422,75.51024997991445,3.9751103835101276,2.1779198427288238,0.0,1.0
4,80.83528282101022,3.863715740776588,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,86.22987947637293,11.845988847234548,-2.924455081746343,2.7128218734124854,0.0,1.0
6,80.74793561186709,69.6229190042113,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,12.676169870183395,26.170871528385483,-4.654312243469507,-1.33491491716353,0.0,3.0
8,42.31751757171973,63.49702476689211,3.507828451538897,4.464967503868369,0.0,2.0
9,29.4370740058029,71.31380620593282,0.10009328377168458,-4.508288655130201,0.0,2.0
