,px,py,vx,vy,a,r
0,33.93563561478251,92.39913721940515,1.6031587100570626,2.504876205940409,0.0,1.0
1,8.651064217695616,8.56924857430414,2.555770549029417,-4.733485136504251,0.0,2.0
2,36.00834028975733,7.790142633925169,-4.03871913338225,1.5737661886717413,0.0,1.0
3,79.67679639837513,76.78070322150607,3.9751103835101276,2.1779198427288238,0.0,1.0
4,80.2789274726719,3.17757089698721,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,84.52394734535405,13.428468273391836,-2.924455081746343,2.7128218734124854,0.0,1.0
6,81.91655296459743,67.03437764981204,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,9.961154394826163,25.392171160040032,-4.654312243469507,-1.33491491716353,0.0,3.0
8,44.36375083511741,66.10158914414869,3.507828451538897,4.464967503868369,0.0,2.0
9,29.495461754669698,68.68397115710705,0.10009328377168458,-4.508288655130201,0.0,2.0
