,px,py,vx,vy,a,r
0,28.16426425857705,83.38158287801959,1.6031587100570626,2.504876205940409,0.0,1.0
1,4.54970975881029,25.60979506571931,-2.555770549029417,-4.733485136504251,0.0,2.0
2,50.54772916993382,2.124584354706852,-4.03871913338225,1.5737661886717413,0.0,1.0
3,65.36639901773867,68.94019178768347,3.9751103835101276,2.1779198427288238,0.0,1.0
4,83.71243476527415,7.412064790087449,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,95.05198563964201,3.6623095291068575,-2.924455081746343,2.7128218734124854,0.0,1.0
6,74.70451444489021,83.00937572267601,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,26.716678471316264,30.1978648618291,-4.654312243469507,-1.33491491716353,0.0,3.0
8,31.735568409577475,50.02770613022237,3.507828451538897,4.464967503868369,0.0,2.0
9,29.135125933091736,84.91381031557465,0.10009328377168458,-4.508288655130201,0.0,2.0
