,px,py,vx,vy,a,r
0,58.01243739925522,93.32124737047795,3.9642444390694394,-4.403573162322234,0.0,3.0
1,41.31835696642927,6.7444206870054515,-3.74613826389281,4.44687078264097,0.0,3.0
2,57.407577832338426,74.10476102087424,1.587413955387941,2.0470951785982887,0.0,2.0
3,95.02531241152884,27.101010136922767,-0.6426511572341056,2.044622068300738,0.0,3.0
4,3.6559258697029167,93.29292373248649,2.4105005734304896,-1.784885451107483,0.0,3.0
5,12.151941910834942,90.69687946088055,-3.85586247637254,-0.8592003554637806,0.0,3.0
6,13.486951560739222,17.7175249711193,-2.975636333578584,3.7697966842544943,0.0,3.0
7,13.406190590176283,56.402724196173814,4.223861927588796,-4.349852178346763,0.0,3.0
8,95.99403268989781,38.30048524041866,-4.619319105561495,1.5168034552212974,0.0,3.0
9,54.46421591338025,58.491276208251854,-4.3093081889800615,-0.9947629396142732,0.0,3.0
