,px,py,vx,vy,a,r
0,26.267193118342846,80.41747936765674,1.6031587100570626,2.504876205940409,0.0,1.0
1,7.574038241828431,31.21108581058263,-2.555770549029417,-4.733485136504251,0.0,2.0
2,55.326880144436274,1.7377056352213764,-4.03871913338225,-1.5737661886717413,0.0,1.0
3,60.66251839725169,66.36298664045475,3.9751103835101276,2.1779198427288238,0.0,1.0
4,84.84104132904619,8.803958616060182,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,98.51259081970889,1.5478630210979198,-2.924455081746343,-2.7128218734124854,0.0,1.0
6,72.33389067220867,88.26041675588593,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,32.224281292755094,31.77751418047273,-4.654312243469507,-1.33491491716353,0.0,3.0
8,27.58463807525648,44.74416125064474,3.507828451538897,4.464967503868369,0.0,2.0
9,29.016682213961943,90.24861855747835,0.10009328377168458,-4.508288655130201,0.0,2.0
