,px,py,vx,vy,a,r
0,26.93517591419996,81.46117778679859,1.6031587100570626,2.504876205940409,0.0,1.0
1,6.509133846399508,29.23880033703921,-2.555770549029417,-4.733485136504251,0.0,2.0
2,53.64408050552696,1.0819697232748176,-4.03871913338225,-1.5737661886717413,0.0,1.0
3,62.31881439038091,67.27045324159162,3.9751103835101276,2.1779198427288238,0.0,1.0
4,84.44364465166167,8.313855156210638,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,97.29406786898112,1.5824794261572808,-2.924455081746343,2.7128218734124854,0.0,1.0
6,73.16861735273034,86.41145864560075,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,30.28498452464283,31.22129963165455,-4.654312243469507,-1.33491491716353,0.0,3.0
8,29.046233263397674,46.60456437725658,3.507828451538897,4.464967503868369,0.0,2.0
9,29.0583877488668,88.37016495117423,0.10009328377168458,-4.508288655130201,0.0,2.0
