,px,py,vx,vy,a,r
0,52.594636665860406,94.66053597434833,3.9642444390694394,4.403573162322234,0.0,3.0
1,46.43807926041608,5.3329693826038564,-3.74613826389281,-4.44687078264097,0.0,3.0
2,55.238112093308196,71.30706427678976,1.587413955387941,2.0470951785982887,0.0,2.0
3,95.90360232641494,24.30669331024511,-0.6426511572341056,2.044622068300738,0.0,3.0
4,5.638424913985425,95.73226718233383,-2.4105005734304896,-1.784885451107483,0.0,3.0
5,17.421620628544105,91.8711199466805,-3.85586247637254,-0.8592003554637806,0.0,3.0
6,17.55365454996322,12.565469502638168,-2.975636333578584,3.7697966842544943,0.0,3.0
7,7.6335792891383205,62.34752217324796,4.223861927588796,-4.349852178346763,0.0,3.0
8,91.69289786583428,36.227520518283164,4.619319105561495,1.5168034552212974,0.0,3.0
9,60.35360377165299,59.850785559057876,-4.3093081889800615,-0.9947629396142732,0.0,3.0
