,px,py,vx,vy,a,r
0,32.41263484022829,90.01950482376174,1.6031587100570626,2.504876205940409,0.0,1.0
1,6.223082196117659,13.066059453983144,2.555770549029417,-4.733485136504251,0.0,2.0
2,39.84512346647057,6.295064754687002,-4.03871913338225,1.5737661886717413,0.0,1.0
3,75.90044153404051,74.711679370914,3.9751103835101276,2.1779198427288238,0.0,1.0
4,81.1849918971086,4.295006785444204,-0.9537520257230305,-1.1762483036389404,0.0,3.0
5,87.30217967301337,10.851287493649966,-2.924455081746343,2.7128218734124854,0.0,1.0
6,80.01337613300802,71.25000214126226,2.0033440332517207,-4.4374994646841595,0.0,2.0
7,14.382751026122227,26.66034033134548,-4.654312243469507,-1.33491491716353,0.0,3.0
8,41.03131380615548,61.85987001547369,3.507828451538897,4.464967503868369,0.0,2.0
9,29.400373135086625,72.96684537948045,0.10009328377168458,-4.508288655130201,0.0,2.0
