,px,py,vx,vy,a,r
0,71.68908071404456,78.12891996046625,3.9642444390694394,-4.403573162322234,0.0,3.0
1,28.39417995599915,22.086124887116753,-3.74613826389281,4.44687078264097,0.0,3.0
2,62.88415597842693,81.1672393870387,1.587413955387941,2.0470951785982887,0.0,2.0
3,92.80816591907248,34.15495627256027,-0.6426511572341056,2.044622068300738,0.0,3.0
4,11.972152848038077,87.13506892616454,2.4105005734304896,-1.784885451107483,0.0,3.0
5,7.150783632650283,87.73263823453192,3.85586247637254,-0.8592003554637806,0.0,3.0
6,3.221006209893189,30.723323531797526,-2.975636333578584,3.7697966842544943,0.0,3.0
7,27.978514240357775,41.395734180876886,4.223861927588796,-4.349852178346763,0.0,3.0
8,80.0573817757093,43.533457160931434,-4.619319105561495,1.5168034552212974,0.0,3.0
9,39.59710266139906,55.059344066582995,-4.3093081889800615,-0.9947629396142732,0.0,3.0
