,px,py,vx,vy,a,r
0,61.11776220985956,89.87178172665887,3.9642444390694394,-4.403573162322234,0.0,3.0
1,38.383881993046586,10.227802800074201,-3.74613826389281,4.44687078264097,0.0,3.0
2,58.65105209739234,75.70831891077631,1.587413955387941,2.0470951785982887,0.0,2.0
3,94.52190233836242,28.70263075709167,-0.6426511572341056,2.044622068300738,0.0,3.0
4,5.544151318890144,91.89476346245203,2.4105005734304896,-1.784885451107483,0.0,3.0
5,9.131516304343128,90.02383918243424,-3.85586247637254,-0.8592003554637806,0.0,3.0
6,11.156036432769369,20.67053237378537,-2.975636333578584,3.7697966842544943,0.0,3.0
7,16.714882433454157,52.99533998980205,4.223861927588796,-4.349852178346763,0.0,3.0
8,92.37556605720766,39.488647947008516,-4.619319105561495,1.5168034552212974,0.0,3.0
9,51.088591165345875,57.71204523888743,-4.3093081889800615,-0.9947629396142732,0.0,3.0
